Claim_ID,Policy_ID,Customer_ID,Claim_Date,Claim_Type,Claim_Amount,Approved_Amount,Claim_Status,Settlement_Date,Provider,Fraud_Score,Fraud_Risk,Claim_TAT_Days
3000303,2001285,1001285,10-24-2025,Fire,16594,11138,Settled,12-29-2025,Max Partner,21,Low Risk,66
3000337,2001423,1001423,1-24-2026,Fire,17706,14982,Settled,2-21-2026,Max Partner,9,Low Risk,28
3000448,2001907,1001907,10-27-2025,Fire,103150,94710,Settled,12-22-2025,Max Partner,8,Low Risk,56
3000522,2002211,1002211,02-08-26,Fire,35922,25190,Settled,4-18-2026,Max Partner,0,Low Risk,69
3000575,2002433,1002433,07-09-25,Fire,21079,18848,Settled,7-18-2025,Max Partner,16,Low Risk,9
3000669,2002921,1002921,11-05-24,Fire,61812,43516,Settled,11-24-2024,Max Partner,39,Low Risk,19
3000758,2003343,1003343,04-07-24,Fire,40253,37181,Settled,6-15-2024,Max Partner,1,Low Risk,69
3000911,2004037,1004037,4-27-2026,Fire,15326,10908,Settled,07-03-26,Max Partner,9,Low Risk,67
3000919,2004063,1004063,12-14-2024,Fire,17466,16261,Settled,01-12-25,Max Partner,4,Low Risk,29
3000963,2004267,1004267,04-05-24,Fire,29509,22954,Settled,05-06-24,Max Partner,25,Low Risk,31
3001151,2005090,1005090,8-20-2025,Fire,80493,58167,Settled,8-30-2025,Max Partner,25,Low Risk,10
3001392,2006041,1006041,2-26-2026,Fire,74926,73747,Settled,3-23-2026,Max Partner,19,Low Risk,25
3001397,2006061,1006061,6-25-2025,Fire,12555,9505,Settled,8-19-2025,Max Partner,17,Low Risk,55
3001420,2006144,1006144,6-26-2024,Fire,53604,48415,Settled,7-14-2024,Max Partner,28,Low Risk,18
3001436,2006239,1006239,3-20-2025,Fire,7436,5765,Settled,3-26-2025,Max Partner,6,Low Risk,6
3001522,2006554,1006554,02-07-25,Fire,8372,8130,Settled,3-27-2025,Max Partner,3,Low Risk,48
3001578,2006849,1006849,5-25-2025,Fire,5874,4940,Settled,06-09-25,Max Partner,12,Low Risk,15
3001579,2006851,1006851,9-19-2024,Fire,14424,12631,Settled,11-02-24,Max Partner,20,Low Risk,44
3001715,2007468,1007468,05-11-25,Fire,31412,23312,Settled,5-26-2025,Max Partner,32,Low Risk,15
3002165,2009439,1009439,4-13-2025,Fire,9700,6915,Settled,6-23-2025,Max Partner,10,Low Risk,71
3002172,2009468,1009468,11-29-2024,Fire,13251,9363,Settled,02-01-25,Max Partner,3,Low Risk,64
3002201,2009611,1009611,06-11-26,Fire,19260,17132,Settled,7-22-2026,Max Partner,31,Low Risk,41
3002410,2010501,1010501,2-27-2025,Fire,14200,12667,Settled,05-09-25,Max Partner,10,Low Risk,71
3002419,2010553,1010553,10-18-2025,Fire,28581,24546,Settled,11-05-25,Max Partner,9,Low Risk,18
3002513,2010965,1010965,09-05-24,Fire,12624,8853,Settled,11-18-2024,Max Partner,18,Low Risk,74
3002595,2011371,1011371,2-21-2024,Fire,12008,8378,Settled,3-31-2024,Max Partner,32,Low Risk,39
3002685,2011731,1011731,11-28-2024,Fire,114437,79092,Settled,1-23-2025,Max Partner,7,Low Risk,56
3002712,2011846,1011846,10-15-2024,Fire,51335,40936,Settled,12-20-2024,Max Partner,7,Low Risk,66
3002910,2012687,1012687,03-09-26,Fire,12440,8421,Settled,05-07-26,Max Partner,10,Low Risk,59
3002925,2012742,1012742,06-11-25,Fire,10270,8554,Settled,7-15-2025,Max Partner,25,Low Risk,34
3002930,2012770,1012770,9-14-2024,Fire,11240,8466,Settled,10-19-2024,Max Partner,6,Low Risk,35
3002954,2012841,1012841,6-14-2026,Fire,23188,17032,Settled,7-17-2026,Max Partner,20,Low Risk,33
3002957,2012848,1012848,4-22-2024,Fire,42021,34934,Settled,6-18-2024,Max Partner,7,Low Risk,57
3003025,2013156,1013156,5-18-2025,Fire,77176,53764,Settled,5-28-2025,Max Partner,29,Low Risk,10
3003043,2013229,1013229,7-16-2025,Fire,51853,47145,Settled,09-07-25,Max Partner,3,Low Risk,53
3003059,2013301,1013301,9-14-2026,Fire,9236,6856,Settled,11-04-26,Max Partner,8,Low Risk,51
3003072,2013358,1013358,01-09-25,Fire,17469,12824,Settled,03-10-25,Max Partner,9,Low Risk,60
3003110,2013531,1013531,01-04-25,Fire,48309,35755,Settled,01-10-25,Max Partner,8,Low Risk,6
3003322,2014535,1014535,11-29-2025,Fire,29670,24187,Settled,12-16-2025,Max Partner,11,Low Risk,17
3003345,2014639,1014639,02-05-26,Fire,31924,23234,Settled,4-20-2026,Max Partner,15,Low Risk,74
3003359,2014698,1014698,8-26-2025,Fire,17208,16080,Settled,10-08-25,Max Partner,38,Low Risk,43
3003430,2015006,1015006,7-26-2025,Fire,17696,12797,Settled,08-10-25,Max Partner,22,Low Risk,15
3003534,2015458,1015458,6-15-2025,Fire,13893,11940,Settled,6-19-2025,Max Partner,15,Low Risk,4
3003729,2016253,1016253,01-04-26,Fire,13334,8897,Settled,02-07-26,Max Partner,7,Low Risk,34
3003821,2016729,1016729,2-22-2025,Fire,21927,18501,Settled,3-15-2025,Max Partner,28,Low Risk,21
3003932,2017252,1017252,12-06-25,Fire,11558,10578,Settled,01-12-26,Max Partner,20,Low Risk,37
3003935,2017259,1017259,8-23-2024,Fire,28531,23071,Settled,8-27-2024,Max Partner,5,Low Risk,4
3004057,2017804,1017804,12-05-24,Fire,10106,9204,Settled,1-17-2025,Max Partner,5,Low Risk,43
3004090,2017953,1017953,12-19-2024,Fire,22726,21419,Settled,1-26-2025,Max Partner,7,Low Risk,38
3004172,2018278,1018278,1-20-2026,Fire,59403,52720,Settled,02-12-26,Max Partner,14,Low Risk,23
3004202,2018413,1018413,9-13-2026,Fire,25154,20470,Settled,10-31-2026,Max Partner,33,Low Risk,48
3004215,2018462,1018462,5-22-2025,Fire,16483,11140,Settled,6-25-2025,Max Partner,17,Low Risk,34
3004237,2018568,1018568,02-11-25,Fire,5353,4872,Settled,4-13-2025,Max Partner,21,Low Risk,61
3004258,2018654,1018654,1-21-2025,Fire,117594,103792,Settled,03-06-25,Max Partner,3,Low Risk,44
3004274,2018722,1018722,8-28-2025,Fire,16151,11512,Settled,11-08-25,Max Partner,6,Low Risk,72
3004286,2018801,1018801,11-13-2024,Fire,180445,168881,Settled,1-13-2025,Max Partner,8,Low Risk,61
3004413,2019406,1019406,03-12-25,Fire,15973,12595,Settled,4-26-2025,Max Partner,15,Low Risk,45
3004543,2020019,1020019,12-27-2025,Fire,43291,43111,Settled,02-10-26,Max Partner,20,Low Risk,45
3004570,2020124,1020124,01-06-26,Fire,33876,29253,Settled,03-01-26,Max Partner,11,Low Risk,54
3004640,2020425,1020425,07-08-24,Fire,28010,27740,Settled,08-05-24,Max Partner,26,Low Risk,28
3004694,2020692,1020692,6-29-2024,Fire,18575,17627,Settled,07-07-24,Max Partner,20,Low Risk,8
3004750,2020988,1020988,12-07-24,Fire,26987,20468,Settled,02-11-25,Max Partner,8,Low Risk,66
3004831,2021420,1021420,1-15-2026,Fire,63881,59916,Settled,1-27-2026,Max Partner,2,Low Risk,12
3005001,2022111,1022111,6-29-2025,Fire,43122,36129,Settled,08-08-25,Max Partner,13,Low Risk,40
3005055,2022375,1022375,05-07-24,Fire,40806,31012,Settled,6-27-2024,Max Partner,8,Low Risk,51
3005075,2022461,1022461,11-25-2024,Fire,23823,17706,Settled,11-30-2024,Max Partner,7,Low Risk,5
3005150,2022833,1022833,6-30-2025,Fire,38430,30587,Settled,7-14-2025,Max Partner,25,Low Risk,14
3005186,2022993,1022993,09-04-25,Fire,10355,9874,Settled,10-29-2025,Max Partner,5,Low Risk,55
3005361,2023806,1023806,12-24-2025,Fire,36528,36517,Settled,2-17-2026,Max Partner,5,Low Risk,55
3005453,2024184,1024184,09-10-25,Fire,15548,11733,Settled,10-06-25,Max Partner,30,Low Risk,26
3005479,2024298,1024298,12-27-2024,Fire,18870,14878,Settled,02-06-25,Max Partner,15,Low Risk,41
3005571,2024713,1024713,5-28-2025,Fire,81953,60318,Settled,07-01-25,Max Partner,20,Low Risk,34
3005622,2024932,1024932,9-26-2024,Fire,12870,11813,Settled,10-03-24,Max Partner,16,Low Risk,7
3005972,2026544,1026544,08-03-25,Fire,10909,8067,Settled,10-10-25,Max Partner,6,Low Risk,68
3005995,2026660,1026660,5-14-2026,Fire,11618,9234,Settled,06-03-26,Max Partner,18,Low Risk,20
3006009,2026719,1026719,12-11-24,Fire,4653,4629,Settled,2-16-2025,Max Partner,4,Low Risk,67
3006075,2027056,1027056,02-09-26,Fire,25212,23361,Settled,2-17-2026,Max Partner,1,Low Risk,8
3006235,2027833,1027833,7-13-2025,Fire,5314,4925,Settled,09-04-25,Max Partner,14,Low Risk,53
3006246,2027896,1027896,10-18-2025,Fire,15678,13009,Settled,11-15-2025,Max Partner,32,Low Risk,28
3006281,2028016,1028016,08-06-25,Fire,4730,4390,Settled,9-23-2025,Max Partner,2,Low Risk,48
3006361,2028376,1028376,10-04-25,Fire,4872,3789,Settled,10-18-2025,Max Partner,25,Low Risk,14
3006363,2028388,1028388,03-05-26,Fire,10087,7095,Settled,4-23-2026,Max Partner,0,Low Risk,49
3006503,2028962,1028962,08-05-24,Fire,50766,44788,Settled,10-15-2024,Max Partner,18,Low Risk,71
3006625,2029538,1029538,12-12-24,Fire,9568,6933,Settled,12-20-2024,Max Partner,12,Low Risk,8
3006684,2029780,1029780,5-21-2025,Fire,21608,17529,Settled,06-12-25,Max Partner,6,Low Risk,22
3006721,2029897,1029897,5-19-2025,Fire,20871,19354,Settled,6-16-2025,Max Partner,2,Low Risk,28
3006774,2030148,1030148,09-09-24,Fire,78988,51565,Settled,11-07-24,Max Partner,12,Low Risk,59
3006807,2030295,1030295,3-25-2025,Fire,17394,13146,Settled,06-05-25,Max Partner,16,Low Risk,72
3006958,2031003,1031003,07-06-25,Fire,59680,52890,Settled,8-19-2025,Max Partner,16,Low Risk,44
3006990,2031128,1031128,7-25-2025,Fire,4633,3655,Settled,8-14-2025,Max Partner,18,Low Risk,20
3007016,2031267,1031267,6-29-2025,Fire,32714,23406,Settled,08-02-25,Max Partner,4,Low Risk,34
3007380,2032897,1032897,10-27-2025,Fire,18596,13401,Settled,12-29-2025,Max Partner,7,Low Risk,63
3007430,2033119,1033119,10-31-2024,Fire,6837,4971,Settled,12-26-2024,Max Partner,6,Low Risk,56
3007572,2033795,1033795,5-17-2024,Fire,6562,6315,Settled,07-09-24,Max Partner,5,Low Risk,53
3007944,2035477,1035477,6-27-2025,Fire,6493,6389,Settled,7-16-2025,Max Partner,28,Low Risk,19
3007974,2035609,1035609,9-22-2024,Fire,5973,5949,Settled,11-22-2024,Max Partner,5,Low Risk,61
3008068,2036002,1036002,08-06-24,Fire,5385,5176,Settled,9-30-2024,Max Partner,11,Low Risk,55
3008183,2036513,1036513,1-29-2026,Fire,30112,29135,Settled,03-09-26,Max Partner,20,Low Risk,39
3008254,2036826,1036826,06-08-25,Fire,21869,15514,Settled,6-15-2025,Max Partner,11,Low Risk,7
3008271,2036885,1036885,1-23-2026,Fire,9043,6059,Settled,02-02-26,Max Partner,10,Low Risk,10
3008283,2036941,1036941,06-10-25,Fire,23339,18965,Settled,6-20-2025,Max Partner,2,Low Risk,10
3008356,2037264,1037264,8-30-2025,Fire,96269,72795,Settled,09-12-25,Max Partner,3,Low Risk,13
3008585,2038224,1038224,07-06-24,Fire,11672,11651,Settled,7-14-2024,Max Partner,1,Low Risk,8
3008870,2039600,1039600,04-03-26,Fire,13150,9181,Settled,06-02-26,Max Partner,15,Low Risk,60
3008916,2039797,1039797,7-27-2025,Fire,28280,19062,Settled,08-09-25,Max Partner,20,Low Risk,13
3008961,2040046,1040046,03-12-26,Fire,15213,14846,Settled,04-02-26,Max Partner,23,Low Risk,21
3009045,2040452,1040452,6-20-2026,Fire,12928,8727,Settled,7-31-2026,Max Partner,0,Low Risk,41
3009079,2040603,1040603,05-03-24,Fire,36166,32517,Settled,06-01-24,Max Partner,18,Low Risk,29
3009113,2040751,1040751,4-27-2026,Fire,86664,60787,Settled,5-31-2026,Max Partner,7,Low Risk,34
3009130,2040821,1040821,2-29-2024,Fire,16639,11698,Settled,3-15-2024,Max Partner,6,Low Risk,15
3009135,2040842,1040842,06-03-26,Fire,214393,162451,Settled,6-25-2026,Max Partner,0,Low Risk,22
3009156,2040943,1040943,2-15-2025,Fire,14533,13337,Settled,2-24-2025,Max Partner,26,Low Risk,9
3009320,2041648,1041648,2-16-2026,Fire,15865,15315,Settled,4-22-2026,Max Partner,15,Low Risk,65
3009331,2041685,1041685,3-17-2024,Fire,18969,13933,Settled,5-24-2024,Max Partner,4,Low Risk,68
3009682,2043309,1043309,2-27-2026,Fire,23217,17795,Settled,3-19-2026,Max Partner,17,Low Risk,20
3009767,2043646,1043646,10-19-2025,Fire,25392,24404,Settled,11-23-2025,Max Partner,11,Low Risk,35
3009941,2044482,1044482,07-05-25,Fire,18822,17156,Settled,7-27-2025,Max Partner,3,Low Risk,22
3009979,2044652,1044652,6-13-2025,Fire,30656,28084,Settled,8-22-2025,Max Partner,35,Low Risk,70
3010066,2045015,1045015,6-27-2026,Fire,66795,43956,Settled,6-30-2026,Max Partner,6,Low Risk,3
3010074,2045051,1045051,2-16-2025,Fire,9018,8344,Settled,03-01-25,Max Partner,20,Low Risk,13
3010137,2045344,1045344,10-22-2025,Fire,34273,31585,Settled,10-25-2025,Max Partner,21,Low Risk,3
3010188,2045564,1045564,2-19-2026,Fire,10106,8694,Settled,4-27-2026,Max Partner,13,Low Risk,67
3010298,2046052,1046052,02-12-26,Fire,41422,35495,Settled,4-19-2026,Max Partner,4,Low Risk,66
3010349,2046267,1046267,6-22-2025,Fire,80658,69012,Settled,7-18-2025,Max Partner,1,Low Risk,26
3010404,2046478,1046478,6-16-2025,Fire,18224,14719,Settled,6-24-2025,Max Partner,17,Low Risk,8
3010408,2046489,1046489,05-02-25,Fire,14959,10816,Settled,07-03-25,Max Partner,20,Low Risk,62
3010495,2046909,1046909,07-11-24,Fire,16597,13156,Settled,7-22-2024,Max Partner,5,Low Risk,11
3010528,2047072,1047072,12-09-24,Fire,23059,22198,Settled,1-18-2025,Max Partner,10,Low Risk,40
3010602,2047376,1047376,9-20-2025,Fire,79122,57311,Settled,10-14-2025,Max Partner,12,Low Risk,24
3010624,2047465,1047465,5-27-2025,Fire,51086,34223,Settled,6-25-2025,Max Partner,15,Low Risk,29
3010656,2047637,1047637,10-29-2025,Fire,27639,23266,Settled,11-29-2025,Max Partner,17,Low Risk,31
3010777,2048151,1048151,03-07-25,Fire,113570,108051,Settled,3-14-2025,Max Partner,8,Low Risk,7
3010982,2049078,1049078,6-15-2025,Fire,6715,6003,Settled,6-26-2025,Max Partner,20,Low Risk,11
3011058,2049393,1049393,1-19-2026,Fire,37457,30755,Settled,1-30-2026,Max Partner,6,Low Risk,11
3011083,2049518,1049518,10-12-25,Fire,25712,24038,Settled,12-25-2025,Max Partner,5,Low Risk,74
3011186,2050017,1050017,12-23-2024,Fire,84990,79384,Settled,01-05-25,Max Partner,16,Low Risk,13
3011472,2051376,1051376,8-22-2024,Fire,10383,9046,Settled,9-14-2024,Max Partner,20,Low Risk,23
3011550,2051727,1051727,7-19-2025,Fire,3062,2778,Settled,9-22-2025,Max Partner,21,Low Risk,65
3011660,2052200,1052200,03-06-25,Fire,8749,5722,Settled,4-30-2025,Max Partner,11,Low Risk,55
3011679,2052276,1052276,04-05-24,Fire,10408,8824,Settled,4-15-2024,Max Partner,20,Low Risk,10
3011686,2052302,1052302,8-19-2024,Fire,58804,58718,Settled,09-09-24,Max Partner,10,Low Risk,21
3011805,2052836,1052836,07-01-25,Fire,10463,8250,Settled,8-19-2025,Max Partner,26,Low Risk,49
3011823,2052904,1052904,3-23-2026,Fire,41802,38620,Settled,5-23-2026,Max Partner,20,Low Risk,61
3011825,2052908,1052908,9-15-2024,Fire,48452,32104,Settled,11-14-2024,Max Partner,12,Low Risk,60
3011941,2053402,1053402,02-08-25,Fire,16136,15442,Settled,04-11-25,Max Partner,22,Low Risk,62
3011957,2053480,1053480,05-02-25,Fire,24089,19035,Settled,06-03-25,Max Partner,24,Low Risk,32
3011992,2053615,1053615,2-17-2025,Fire,17489,14678,Settled,04-06-25,Max Partner,35,Low Risk,48
3012080,2054039,1054039,3-30-2026,Fire,93099,92378,Settled,04-08-26,Max Partner,13,Low Risk,9
3012086,2054073,1054073,03-08-25,Fire,50178,48105,Settled,05-12-25,Max Partner,24,Low Risk,65
3012219,2054647,1054647,01-01-25,Fire,118945,98037,Settled,01-04-25,Max Partner,21,Low Risk,3
3012233,2054744,1054744,4-18-2025,Fire,45468,40109,Settled,5-15-2025,Max Partner,22,Low Risk,27
3012341,2055334,1055334,1-27-2025,Fire,30890,29332,Settled,2-18-2025,Max Partner,16,Low Risk,22
3012736,2057228,1057228,9-27-2024,Fire,29008,19502,Settled,11-08-24,Max Partner,6,Low Risk,42
3012767,2057348,1057348,12-27-2024,Fire,42857,31324,Settled,1-16-2025,Max Partner,28,Low Risk,20
3012899,2057951,1057951,10-17-2025,Fire,14588,12800,Settled,12-13-2025,Max Partner,29,Low Risk,57
3012996,2058366,1058366,06-09-26,Fire,14790,10942,Settled,08-08-26,Max Partner,9,Low Risk,60
3013026,2058483,1058483,10-15-2024,Fire,19819,17230,Settled,11-21-2024,Max Partner,16,Low Risk,37
3013044,2058604,1058604,12-04-25,Fire,54908,38369,Settled,12-11-25,Max Partner,4,Low Risk,7
3013337,2060027,1060027,01-07-25,Fire,10546,7148,Settled,02-05-25,Max Partner,8,Low Risk,29
3013341,2060041,1060041,11-01-25,Fire,42847,32997,Settled,1-14-2026,Max Partner,2,Low Risk,74
3013538,2060967,1060967,12-17-2024,Fire,28712,26281,Settled,02-08-25,Max Partner,33,Low Risk,53
3013548,2061002,1061002,4-21-2024,Fire,21097,17940,Settled,05-09-24,Max Partner,23,Low Risk,18
3013601,2061231,1061231,09-08-24,Fire,15719,12866,Settled,9-21-2024,Max Partner,9,Low Risk,13
3013630,2061356,1061356,11-15-2024,Fire,29613,26589,Settled,12-06-24,Max Partner,29,Low Risk,21
3013727,2061823,1061823,10-17-2026,Fire,35827,27155,Settled,10-26-2026,Max Partner,19,Low Risk,9
3013783,2062052,1062052,05-06-26,Fire,19796,13689,Settled,7-13-2026,Max Partner,27,Low Risk,68
3013996,2062903,1062903,8-27-2025,Fire,10741,7608,Settled,9-18-2025,Max Partner,38,Low Risk,22
3014112,2063430,1063430,09-10-26,Fire,19048,13713,Settled,11-15-2026,Max Partner,11,Low Risk,66
3014173,2063682,1063682,10-15-2024,Fire,18624,12611,Settled,10-21-2024,Max Partner,21,Low Risk,6
3014204,2063846,1063846,9-13-2025,Fire,42539,42432,Settled,11-14-2025,Max Partner,10,Low Risk,62
3014324,2064333,1064333,10-17-2024,Fire,71557,60769,Settled,10-23-2024,Max Partner,6,Low Risk,6
3014353,2064451,1064451,11-19-2024,Fire,34114,23864,Settled,12-23-2024,Max Partner,17,Low Risk,34
3014422,2064760,1064760,10-12-25,Fire,28499,24829,Settled,11-17-2025,Max Partner,5,Low Risk,36
3014485,2065075,1065075,3-29-2026,Fire,28759,21917,Settled,06-02-26,Max Partner,15,Low Risk,65
3014644,2065793,1065793,07-04-25,Fire,20264,17716,Settled,7-14-2025,Max Partner,36,Low Risk,10
3014831,2066647,1066647,07-04-25,Fire,21317,16546,Settled,07-08-25,Max Partner,25,Low Risk,4
3014848,2066715,1066715,6-17-2025,Fire,18003,12171,Settled,7-26-2025,Max Partner,15,Low Risk,39
3014863,2066794,1066794,10-26-2024,Fire,7035,4595,Settled,11-28-2024,Max Partner,23,Low Risk,33
3014897,2066916,1066916,3-23-2026,Fire,100352,97753,Settled,3-29-2026,Max Partner,13,Low Risk,6
3014937,2067083,1067083,10-14-2025,Fire,14032,12191,Settled,12-23-2025,Max Partner,32,Low Risk,70
3014955,2067158,1067158,5-27-2026,Fire,4552,3183,Settled,7-17-2026,Max Partner,6,Low Risk,51
3014973,2067235,1067235,12-24-2024,Fire,68927,45020,Settled,1-20-2025,Max Partner,6,Low Risk,27
3015060,2067623,1067623,04-01-24,Fire,38630,37871,Settled,4-29-2024,Max Partner,18,Low Risk,28
3015069,2067666,1067666,03-08-26,Fire,121709,105142,Settled,04-10-26,Max Partner,22,Low Risk,33
3015222,2068328,1068328,10-09-25,Fire,32774,31373,Settled,12-21-2025,Max Partner,2,Low Risk,73
3015223,2068335,1068335,10-03-25,Fire,124478,83292,Settled,10-29-2025,Max Partner,5,Low Risk,26
3015252,2068461,1068461,4-27-2024,Fire,18470,16024,Settled,5-31-2024,Max Partner,8,Low Risk,34
3015263,2068506,1068506,01-09-25,Fire,132624,97597,Settled,3-23-2025,Max Partner,11,Low Risk,73
3015378,2069011,1069011,11-02-25,Fire,19599,14597,Settled,11-27-2025,Max Partner,10,Low Risk,25
3015406,2069133,1069133,03-01-25,Fire,14662,9741,Settled,05-04-25,Max Partner,12,Low Risk,64
3015410,2069166,1069166,03-03-26,Fire,43844,33204,Settled,5-13-2026,Max Partner,7,Low Risk,71
3015519,2069708,1069708,10-08-24,Fire,22975,15795,Settled,10-14-2024,Max Partner,15,Low Risk,6
3015612,2070094,1070094,11-27-2024,Fire,23104,15335,Settled,12-04-24,Max Partner,19,Low Risk,7
3015613,2070103,1070103,08-09-25,Fire,57663,47306,Settled,9-30-2025,Max Partner,26,Low Risk,52
3015621,2070125,1070125,01-12-26,Fire,136473,121307,Settled,1-18-2026,Max Partner,0,Low Risk,6
3015873,2071322,1071322,05-07-24,Fire,42922,35639,Settled,6-25-2024,Max Partner,8,Low Risk,49
3016048,2072116,1072116,05-02-26,Fire,30163,20737,Settled,06-10-26,Max Partner,14,Low Risk,39
3016141,2072498,1072498,11-16-2025,Fire,13962,13876,Settled,01-05-26,Max Partner,28,Low Risk,50
3016417,2073630,1073630,4-22-2025,Fire,12050,11636,Settled,5-15-2025,Max Partner,7,Low Risk,23
3016485,2073951,1073951,11-04-25,Fire,15263,12258,Settled,12-24-2025,Max Partner,19,Low Risk,50
3016486,2073953,1073953,9-16-2024,Fire,32086,28779,Settled,9-28-2024,Max Partner,25,Low Risk,12
3016546,2074228,1074228,04-05-26,Fire,19861,15362,Settled,5-20-2026,Max Partner,28,Low Risk,45
3016626,2074589,1074589,3-19-2026,Fire,11548,8948,Settled,4-23-2026,Max Partner,27,Low Risk,35
3016627,2074590,1074590,12-10-25,Fire,8853,6258,Settled,12-19-2025,Max Partner,24,Low Risk,9
3016657,2074714,1074714,08-08-25,Fire,45637,33802,Settled,10-10-25,Max Partner,10,Low Risk,63
3016715,2074999,1074999,10-14-2024,Fire,55935,54968,Settled,10-25-2024,Max Partner,13,Low Risk,11
3016782,2075300,1075300,3-23-2025,Fire,81657,77966,Settled,04-11-25,Max Partner,5,Low Risk,19
3016826,2075503,1075503,11-13-2024,Fire,7613,6556,Settled,1-26-2025,Max Partner,20,Low Risk,74
3016856,2075613,1075613,12-25-2025,Fire,95620,87728,Settled,12-29-2025,Max Partner,5,Low Risk,4
3016879,2075745,1075745,2-27-2025,Fire,32841,27458,Settled,3-16-2025,Max Partner,30,Low Risk,17
3017005,2076326,1076326,5-19-2024,Fire,23731,16676,Settled,7-16-2024,Max Partner,13,Low Risk,58
3017028,2076447,1076447,04-03-25,Fire,12232,8112,Settled,06-09-25,Max Partner,2,Low Risk,67
3017049,2076556,1076556,7-18-2026,Fire,8361,6726,Settled,8-14-2026,Max Partner,36,Low Risk,27
3017138,2076982,1076982,3-29-2025,Fire,15981,10498,Settled,5-22-2025,Max Partner,5,Low Risk,54
3017169,2077132,1077132,05-04-26,Fire,16875,14247,Settled,6-20-2026,Max Partner,16,Low Risk,47
3017285,2077670,1077670,3-15-2025,Fire,9856,8556,Settled,5-13-2025,Max Partner,21,Low Risk,59
3017330,2077870,1077870,11-29-2025,Fire,18332,16953,Settled,12-14-2025,Max Partner,13,Low Risk,15
3017382,2078122,1078122,1-31-2025,Fire,14617,11558,Settled,3-23-2025,Max Partner,23,Low Risk,51
3017414,2078254,1078254,7-31-2024,Fire,9348,8199,Settled,10-07-24,Max Partner,19,Low Risk,68
3017430,2078352,1078352,9-13-2024,Fire,60014,53604,Settled,11-18-2024,Max Partner,24,Low Risk,66
3017707,2079581,1079581,02-09-25,Fire,3559,3299,Settled,3-31-2025,Max Partner,18,Low Risk,50
3017826,2080069,1080069,1-13-2026,Fire,8693,6649,Settled,02-07-26,Max Partner,22,Low Risk,25
3017948,2080637,1080637,7-26-2025,Fire,30225,28973,Settled,7-31-2025,Max Partner,16,Low Risk,5
3018145,2081571,1081571,06-04-25,Fire,26171,22108,Settled,6-14-2025,Max Partner,8,Low Risk,10
3018303,2082270,1082270,3-16-2025,Fire,18947,13075,Settled,05-09-25,Max Partner,30,Low Risk,54
3018304,2082282,1082282,12-02-25,Fire,16010,15822,Settled,01-03-26,Max Partner,23,Low Risk,32
3018475,2083126,1083126,7-29-2025,Fire,31107,20761,Settled,09-05-25,Max Partner,24,Low Risk,38
3018624,2083855,1083855,1-20-2026,Fire,9190,6254,Settled,3-29-2026,Max Partner,18,Low Risk,68
3018700,2084187,1084187,2-17-2025,Fire,38760,38234,Settled,3-31-2025,Max Partner,10,Low Risk,42
3018705,2084213,1084213,7-18-2024,Fire,10986,7492,Settled,8-21-2024,Max Partner,14,Low Risk,34
3018784,2084568,1084568,12-20-2024,Fire,6340,4194,Settled,1-23-2025,Max Partner,23,Low Risk,34
3018908,2085146,1085146,12-21-2024,Fire,14413,9571,Settled,01-04-25,Max Partner,0,Low Risk,14
3019048,2085728,1085728,10-01-25,Fire,24935,23241,Settled,11-22-2025,Max Partner,7,Low Risk,52
3019090,2085967,1085967,4-30-2026,Fire,44413,38296,Settled,06-11-26,Max Partner,22,Low Risk,42
3019098,2086006,1086006,12-08-25,Fire,29248,26246,Settled,01-10-26,Max Partner,20,Low Risk,33
3019220,2086665,1086665,4-20-2025,Fire,21931,18101,Settled,05-10-25,Max Partner,29,Low Risk,20
3019251,2086825,1086825,5-21-2025,Fire,19052,16827,Settled,06-07-25,Max Partner,5,Low Risk,17
3019465,2087805,1087805,8-16-2024,Fire,40180,27072,Settled,10-17-2024,Max Partner,8,Low Risk,62
3019567,2088170,1088170,12-29-2025,Fire,11664,9703,Settled,2-13-2026,Max Partner,23,Low Risk,46
3019623,2088393,1088393,07-10-24,Fire,39063,34710,Settled,09-11-24,Max Partner,14,Low Risk,63
3019630,2088408,1088408,5-17-2025,Fire,36806,33594,Settled,6-25-2025,Max Partner,28,Low Risk,39
3019799,2089163,1089163,02-05-26,Fire,57560,46162,Settled,4-15-2026,Max Partner,20,Low Risk,69
3019862,2089430,1089430,03-04-25,Fire,10191,8315,Settled,3-21-2025,Max Partner,39,Low Risk,17
3019877,2089498,1089498,10-06-24,Fire,21923,17726,Settled,11-23-2024,Max Partner,21,Low Risk,48
3020065,2090370,1090370,6-24-2026,Fire,19059,18716,Settled,6-30-2026,Max Partner,34,Low Risk,6
3020072,2090399,1090399,2-14-2025,Fire,5444,4605,Settled,04-11-25,Max Partner,9,Low Risk,56
3020170,2090796,1090796,09-12-24,Fire,10490,8950,Settled,11-14-2024,Max Partner,13,Low Risk,63
3020183,2090864,1090864,1-25-2025,Fire,4947,4639,Settled,1-30-2025,Max Partner,15,Low Risk,5
3020204,2090953,1090953,5-27-2025,Fire,46578,38178,Settled,07-09-25,Max Partner,17,Low Risk,43
3020220,2091017,1091017,10-15-2024,Fire,22447,21188,Settled,12-24-2024,Max Partner,8,Low Risk,70
3020261,2091203,1091203,08-04-24,Fire,16228,12534,Settled,10-06-24,Max Partner,10,Low Risk,63
